267281; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; 10 MG/ML. SOLUCAO ORAL; AMPOLA; 5.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 10.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 10.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 10.00 ML
270622; ESCOPOLAMINA BUTILBROMETO; ESCOPOLAMINA BUTILBROMETO; NOT FOUND; ASSOCIADA COM DIPIRONA SODICA. 6.67MG + 333MG/ML. SOLUCAO ORAL; FRASCO; 20.00 ML
270833; ESTRADIOL; ESTRADIOL; ESTRADIOL; 2MG; FRASCO; 4.20 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272193; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 250 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272194; ESMOLOL CLORIDRATO; ESMOLOL CLORIDRATO; NOT FOUND; 10 MG/ML. INJETAVEL; FRASCO; 10.00 ML
272198; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 10MG/ML. INJETAVEL; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272201; ETILEFRINA CLORIDRATO; ETILEFRINA CLORIDRATO; NOT FOUND; 7.5MG/ML. SOLUCAO ORAL - GOTAS; FRASCO; 20.00 ML
272623; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 10%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272623; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 10%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 100.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272624; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. MCT / LCT. INJETaVEL; FRASCO; 500.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 240.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 240.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 240.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 100.00 ML
272636; ENFLURANO; ENFLURANO; ENFLURANO; LIQUIDO INALANTE; FRASCO; 240.00 ML
272792; ETOSSUXIMIDA; ETOSSUXIMIDA; ETOSSUXIMIDA; 50 MG/ML. XAROPE; FRASCO; 120.00 ML
272792; ETOSSUXIMIDA; ETOSSUXIMIDA; ETOSSUXIMIDA; 50 MG/ML. XAROPE; FRASCO; 120.00 ML
272792; ETOSSUXIMIDA; ETOSSUXIMIDA; ETOSSUXIMIDA; 50 MG/ML. XAROPE; FRASCO; 120.00 ML
272792; ETOSSUXIMIDA; ETOSSUXIMIDA; ETOSSUXIMIDA; 50 MG/ML. XAROPE; FRASCO; 120.00 ML
275107; ENALAPRIL MALEATO; ENALAPRIL MALEATO; NOT FOUND; 2.5 MG; FRASCO; 5.00 ML
275107; ENALAPRIL MALEATO; ENALAPRIL MALEATO; NOT FOUND; 2.5 MG; FRASCO; 5.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
278430; ELIXIR PAREGORICO; ELIXIR PAREGORICO; NOT FOUND; SOLUCAO ORAL. GOTAS; FRASCO; 30.00 ML
291770; ESCITALOPRAM OXALATO; ESCITALOPRAM OXALATO; NOT FOUND; 10 MG; FRASCO; 15.00 ML
291770; ESCITALOPRAM OXALATO; ESCITALOPRAM OXALATO; NOT FOUND; 10 MG; FRASCO; 15.00 ML
291771; ESCITALOPRAM OXALATO; ESCITALOPRAM OXALATO; NOT FOUND; 20 MG; FRASCO; 15.00 ML
292774; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; PEUMUS BOLDUS.RHAMNUS PURSHIANA E RHEUM P. LINNE. COMPOSICAO: BOLDINA.EMODINA E COMP.ANTRAQUINONICOS. 0.01 MG + 0.3 MG + 0.34 MG/ML. SOLUCAO ORAL; FRASCO; 10.00 ML
305808; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; PASSIFLORA INCARNATA. CARATAEGUS OXYACANTHA. SALIX ALBA. 100 MG + 30 MG + 100 MG; FRASCO; 100.00 ML
305808; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; PASSIFLORA INCARNATA. CARATAEGUS OXYACANTHA. SALIX ALBA. 100 MG + 30 MG + 100 MG; FRASCO; 100.00 ML
305808; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; PASSIFLORA INCARNATA. CARATAEGUS OXYACANTHA. SALIX ALBA. 100 MG + 30 MG + 100 MG; FRASCO; 120.00 ML
307190; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; ALCATRAO DO LENHO DE PINUS PALUSTRIS. ASSOCIADO COM ALCATRAO MINERAL E OLEO DE CADE. 3 MG + 3 MG + 3 MG/G. SHAMPOO; FRASCO; 200.00 ML
308073; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; ARNICA MONTANA L.. 200 MG/G. GEL; FRASCO; 120.00 ML
308073; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; ARNICA MONTANA L.. 200 MG/G. GEL; FRASCO; 250.00 G
323437; ESTRADIOL; ESTRADIOL; ESTRADIOL; 1 MG/G. GEL COM FRASCO DOSADOR; FRASCO; 80.00 G
329336; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 10%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 100.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
329337; EMULSÃO DE LIPÍDIOS; EMULSAO LIPIDIOS; NOT FOUND; 20%. EMULSAO INJETAVEL; FRASCO; 500.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
342178; ETOPÓSIDO; ETOPOSIDO; NOT FOUND; 20 MG/ML. SOLUCAO INJETAVEL; FRASCO; 5.00 ML
348339; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 5 MG/ML. SUSPENSAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 100.00 ML
348339; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 5 MG/ML. SUSPENSAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
348339; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 5 MG/ML. SUSPENSAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
348339; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 5 MG/ML. SUSPENSAO ORAL. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 100.00 ML
359286; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; HERA SEMPRE-VERDE. EXTRATO SECO DE HEDERA HELIX. 7 MG/ML. XAROPE; FRASCO; 100.00 ML
359286; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; HERA SEMPRE-VERDE. EXTRATO SECO DE HEDERA HELIX. 7 MG/ML. XAROPE; FRASCO; 100.00 ML
367506; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 1 MG/ML. SUSPENSAO ORAL EM BASE DE XAROPE SIMPLES. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
367506; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 1 MG/ML. SUSPENSAO ORAL EM BASE DE XAROPE SIMPLES. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 100.00 ML
367507; ESPIRONOLACTONA; ESPIRONOLACTONA; ESPIRONOLACTONA; 5 MG/ML. SUSPENSAO ORAL EM BASE DE XAROPE SIMPLES. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
367515; EXTRATO MEDICINAL; EXTRATO MEDICINAL; NOT FOUND; ALCACHOFRA (CYNARA SCOLYMUS L.). 200 MG; FRASCO; 120.00 ML
367668; ENXOFRE; ENXOFRE; ENXOFRE; EM OLEO MINERAL. 20 MG/ML. SUSPENSAO OLEOSA. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
367668; ENXOFRE; ENXOFRE; ENXOFRE; EM OLEO MINERAL. 20 MG/ML. SUSPENSAO OLEOSA. FORMULACAO ESPECIALMENTE MANIPULADA; FRASCO; 50.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
368694; ECULIZUMABE; ECULIZUMABE; ECULIZUMABE; 10 MG/ML. SOLUCAO INJETAVEL; FRASCO; 30.00 ML
